@relation dataset_accelerometer_unlabeled

@attribute ﻿id numeric
@attribute ax numeric
@attribute ay numeric
@attribute az numeric
@attribute timestamp numeric

@data
1699,0.967257,-3.543418,12.919112,381871242697609
1700,1.771709,-3.169923,11.511322,381871262777784
1701,1.781286,-2.911349,10.70687,381871282857958
1702,1.369483,-2.260126,9.787497,381871302938134
1703,1.675941,-2.403779,9.375694,381871323018308
1704,1.752556,-2.25055,9.787497,381871343098483
1705,2.240973,-1.714248,10.496181,381871363178658
1706,2.221819,-1.197101,10.898406,381871383228316
1707,1.838747,-1.053449,11.176133,381871403308490
1708,1.407791,-0.555455,11.319786,381871423388665
1709,0.919373,-0.296881,11.712435,381871443468840
1710,0.469264,-0.162806,11.856087,381871463549014
1711,0.42138,-0.181959,11.60709,381871483629190
1712,0.383072,-0.086191,11.434708,381871503709364
1713,0.124498,0.536301,10.840945,381871523789539
1714,0.181959,1.254562,10.199299,381871543869714
1715,0.459687,1.656788,9.442732,381871563949889
1716,0.306458,2.03986,8.916007,381871584030064
1717,0.134075,2.442086,8.571242,381871604079721
1718,-0.306458,2.987964,8.657434,381871624159896
1719,-0.268151,3.428497,8.571242,381871644240071
1720,-0.469264,3.734955,8.580819,381871664320246
1721,-0.641646,3.782839,8.63828,381871684400420
1722,-0.670376,4.070143,8.801085,381871704480595
1723,-0.785298,4.491522,9.184157,381871724560770
1724,-0.45011,4.74052,9.873688,381871744640945
1725,0.076614,4.951209,10.390836,381871764721120
1726,-0.009577,5.066131,10.170568,381871784801294
1727,-0.296881,4.999093,9.442732,381871804881469
1728,-0.603339,5.181053,8.887277,381871824961644
1729,-0.316035,5.640739,8.714894,381871845041819
1730,-0.134075,5.679047,8.37013,381871865121993
1731,-0.440533,5.90889,7.987057,381871885171651
1732,-0.411803,6.119579,7.28795,381871905251826
1733,-0.68953,5.803545,6.895301,381871925332001
1734,-0.756568,5.813122,7.000646,381871945412176
1735,-0.497994,6.052542,7.067683,381871965492350
1736,-0.507571,5.774815,6.971915,381871985572525
1737,-0.632069,5.803545,6.86657,381872005652700
1738,-0.766145,5.707777,6.675035,381872025732875
1739,-0.90022,5.746084,6.646304,381872045813049
1740,-0.68953,5.822699,6.454768,381872065893225
1741,-0.507571,5.975927,5.966351,381872085973399
1742,-0.584185,6.062119,5.525817,381872106053574
1743,-0.794875,6.119579,5.114015,381872126133749
1744,-0.746991,6.224925,5.018247,381872146213923
1745,-0.6608,6.349423,5.449203,381872166294099
1746,-0.497994,6.550536,5.621585,381872186374273
1747,-0.526724,6.722919,5.966351,381872206454448
1748,-0.45011,6.493075,6.042965,381872226534623
1749,-0.287304,6.588843,5.995081,381872246645315
1750,-0.402226,6.703765,6.224925,381872266664455
1751,-0.172383,6.885724,6.464345,381872286744630
1752,0.201113,6.952762,6.560112,381872306824805
1753,0.067038,7.029376,6.569689,381872326904979
1754,-0.009577,7.058106,6.311116,381872346985155
1755,-0.191536,7.07726,6.071695,381872367065329
1756,-0.258574,7.144298,6.129156,381872387145504
1757,-0.229843,7.192182,6.167464,381872407225679
1758,-0.306458,7.307104,6.023811,381872427305853
1759,-0.363919,7.383718,5.717354,381872447386029
1760,-0.612916,7.278373,5.66947,381872467466203
1761,-0.258574,7.508216,5.966351,381872487546377
1762,-0.258574,7.632715,6.406884,381872507626553
1763,-0.469264,7.728483,6.320693,381872527706727
1764,-0.612916,7.73806,6.033388,381872547786903
1765,-0.507571,7.642292,5.985504,381872567867077
1766,-0.354342,7.833828,6.263232,381872587947251
1767,-0.459687,7.785944,6.052542,381872608057943
1768,-0.45011,7.757214,5.755661,381872628138119
1769,-0.373495,7.642292,5.516241,381872648218293
1770,-0.316035,7.728483,5.592855,381872668298468
1771,-0.277727,7.900866,5.6982,381872688378643
1772,-0.383072,7.728483,5.66947,381872708458818
1773,-0.411803,7.785944,5.707777,381872728538992
1774,-0.306458,7.785944,5.612009,381872748619167
1775,-0.229843,7.852982,5.631162,381872768699342
1776,-0.306458,7.900866,5.707777,381872788779517
1777,-0.411803,7.824251,5.793968,381872808859692
1778,-0.325611,7.843405,5.889736,381872828939866
1779,-0.268151,7.843405,5.602432,381872849020041
1780,-0.335188,7.920019,5.535394,381872869100216
1781,-0.45011,7.996634,5.583278,381872889180390
1782,-0.354342,8.082825,5.48751,381872909260566
1783,-0.536301,7.987057,5.477933,381872929340740
1784,-0.507571,8.073248,5.573701,381872949420915
1785,-0.632069,7.987057,5.650316,381872969501090
1786,-0.507571,7.987057,5.592855,381872989581264
1787,-0.402226,8.130709,5.564125,381873009661440
1788,-0.545878,8.044518,5.602432,381873029741614
1789,-0.574608,7.97748,5.525817,381873049821789
1790,-0.316035,8.054094,5.640739,381873069901964
1791,-0.411803,8.015787,5.66947,381873089982138
1792,-0.411803,8.015787,5.650316,381873110062314
1793,-0.392649,7.97748,5.564125,381873130142488
1794,-0.354342,7.881712,5.477933,381873150192146
1795,-0.258574,8.015787,5.506664,381873170272320
1796,-0.392649,7.94875,5.66947,381873190352496
1797,-0.430956,8.00621,5.736507,381873210432670
1798,-0.440533,8.015787,5.765238,381873230512845
1799,-0.488417,8.111555,5.707777,381873250593020
1800,-0.392649,8.025364,5.564125,381873270673194
1801,-0.373495,8.130709,5.650316,381873290753370
1802,-0.430956,8.00621,5.612009,381873310833544
1803,-0.363919,8.092402,5.391742,381873330913719
1804,-0.258574,8.101978,5.401319,381873350993894
1805,-0.306458,8.111555,5.449203,381873371074068
1806,-0.287304,8.015787,5.24809,381873391123726
1807,-0.057461,8.054094,5.133168,381873411203902
1808,-0.143652,8.121132,5.24809,381873431284076
1809,-0.181959,8.178593,5.48751,381873451364250
1810,-0.220267,8.236053,5.918467,381873471444426
1811,-0.23942,8.197746,6.177041,381873491524600
1812,-0.248997,8.178593,6.167464,381873511604775
1813,-0.545878,8.283937,6.071695,381873531684950
1814,-0.392649,8.494628,6.004658,381873551765124
1815,-0.316035,8.762778,5.889736,381873571845300
1816,-0.488417,8.437167,5.506664,381873591925474
1817,0.316035,8.887277,5.276821,381873612005649
1818,0.143652,8.724471,5.046977,381873632085824
1819,-0.143652,8.599973,4.635174,381873652165998
1820,0.354342,8.90643,4.213795,381873672246174
1821,-0.009577,8.935161,3.926491,381873692326348
1822,-0.114922,8.963891,3.581726,381873712376006
1823,0.411803,9.136273,3.141193,381873732456180
1824,0.268151,9.155427,2.892196,381873752536356
1825,0.153229,9.165004,2.671929,381873772616530
1826,0.220267,9.126697,2.260126,381873792696705
1827,0.201113,9.174581,1.80044,381873812776880
1828,0.095768,9.222465,1.704672,381873832887572
1829,0.038307,9.184157,1.704672,381873852967747
1830,0.143652,9.174581,1.628057,381873873047921
1831,0.076614,9.184157,1.80044,381873893128096
1832,0.047884,9.165004,1.982399,381873913208271
1833,0.114922,9.203311,2.06859,381873933288446
1834,0.067038,9.222465,2.020706,381873953368621
1835,-0.02873,9.212888,1.934515,381873973448795
1836,0.114922,9.251195,1.628057,381873993498453
1837,0.134075,9.251195,1.513135,381874013578628
1838,0.105345,9.356541,1.733402,381874033658803
1839,-0.038307,9.32781,1.857901,381874053738977
1840,0,9.394848,2.106898,381874073819152
1841,0.019154,9.404425,2.145205,381874093899327
1842,0.02873,9.385271,2.173935,381874113979502
1843,-0.009577,9.452309,2.011129,381874134059677
1844,-0.02873,9.452309,2.049437,381874154139851
1845,0.086191,9.423578,1.991976,381874174220026
1846,0.143652,9.509769,2.049437,381874194300201
1847,0.076614,9.56723,2.106898,381874214380375
1848,0.067038,9.461885,2.202666,381874234460551
1849,0.038307,9.471462,2.288857,381874254540725
1850,-0.105345,9.442732,2.30801,381874274620900
1851,-0.076614,9.519346,2.288857,381874294701075
1852,-0.114922,9.461885,2.145205,381874314781249
1853,-0.21069,9.528923,2.221819,381874334861425
1854,-0.134075,9.500193,2.154782,381874354941599
1855,-0.038307,9.481039,2.183512,381874375021773
1856,-0.047884,9.519346,2.231396,381874395101949
1857,0.067038,9.624691,2.365471,381874415182123
1858,0.02873,9.56723,2.461239,381874435292815
1859,-0.057461,9.500193,2.355895,381874455372990
1860,-0.047884,9.442732,2.260126,381874475453165
1861,0.047884,9.442732,2.145205,381874495533340
1862,0.02873,9.442732,2.154782,381874515613515
1863,-0.134075,9.337387,2.327164,381874535693689
1864,-0.095768,9.366117,2.432509,381874555773864
1865,0.019154,9.385271,2.30801,381874575854039
1866,-0.009577,9.394848,2.240973,381874595934214
1867,-0.086191,9.461885,2.432509,381874616014388
1868,-0.009577,9.471462,2.442086,381874636094563
1869,0.019154,9.433155,2.375048,381874656174738
1870,-0.105345,9.481039,2.451663,381874676254913
1871,-0.124498,9.366117,2.384625,381874696335088
1872,-0.067038,9.481039,2.327164,381874716415262
1873,0.009577,9.500193,2.422932,381874736495437
1874,-0.057461,9.471462,2.451663,381874756575612
1875,-0.02873,9.461885,2.442086,381874776655787
1876,0.038307,9.385271,2.461239,381874796735962
1877,-0.038307,9.548077,2.557007,381874816816136
1878,-0.067038,9.346964,2.451663,381874836896311
1879,0,9.385271,2.288857,381874856976486
1880,-0.057461,9.471462,2.288857,381874877056660
1881,0.009577,9.471462,2.30801,381874897136836
1882,-0.067038,9.375694,2.384625,381874917217010
1883,-0.076614,9.366117,2.566584,381874937297185
1884,-0.019154,9.337387,2.528277,381874957377360
1885,-0.038307,9.308656,2.432509,381874977457534
1886,-0.076614,9.375694,2.451663,381874997537710
1887,-0.057461,9.394848,2.355895,381875017617884
1888,-0.038307,9.394848,2.48997,381875037698058
1889,0.067038,9.414001,2.5187,381875057778234
1890,0.114922,9.423578,2.566584,381875077858408
1891,0.086191,9.385271,2.624045,381875097969100
1892,0.057461,9.356541,2.614468,381875118018758
1893,0.02873,9.404425,2.336741,381875138098933
1894,-0.095768,9.346964,2.317587,381875158179108
1895,-0.258574,9.346964,2.327164,381875178289800
1896,-0.067038,9.385271,2.432509,381875198339458
1897,0.047884,9.404425,2.528277,381875218419632
1898,0.038307,9.452309,2.566584,381875238499807
1899,0.162806,9.519346,2.662352,381875258579982
1900,0.162806,9.461885,2.48997,381875278660156
1901,0.02873,9.375694,2.346318,381875298740331
1902,0.067038,9.509769,2.442086,381875318820506
1903,0.201113,9.461885,2.470816,381875338900681
1904,0.067038,9.375694,2.5187,381875358980856
1905,0.019154,9.442732,2.595315,381875379061030
1906,-0.076614,9.346964,2.432509,381875399141205
1907,-0.038307,9.385271,2.413355,381875419221380
1908,0.019154,9.375694,2.509123,381875439301555
1909,0.057461,9.423578,2.614468,381875459381729
1910,0.162806,9.423578,2.624045,381875479461904
1911,0.124498,9.433155,2.604892,381875499542079
1912,0.143652,9.442732,2.633622,381875519622254
1913,0.124498,9.346964,2.566584,381875539702429
1914,0.181959,9.471462,2.537854,381875559782603
1915,0.076614,9.442732,2.643199,381875579862778
1916,0.047884,9.346964,2.566584,381875599942953
1917,0.095768,9.366117,2.547431,381875620023128
1918,0.076614,9.356541,2.499547,381875640103303
1919,0.038307,9.289502,2.442086,381875660152960
1920,-0.02873,9.356541,2.413355,381875680233135
1921,-0.019154,9.375694,2.422932,381875700313310
1922,0.047884,9.366117,2.403779,381875720393485
1923,-0.067038,9.299079,2.413355,381875740473659
1924,-0.086191,9.251195,2.365471,381875760553835
1925,0.057461,9.308656,2.422932,381875780634009
1926,-0.009577,9.222465,2.288857,381875800714184
1927,-0.23942,9.097966,2.202666,381875820794359
1928,-0.095768,9.193734,2.25055,381875840874533
1929,0.277727,9.318233,2.480393,381875860954709
1930,0.268151,9.088389,2.499547,381875881034883
1931,0.354342,9.050082,2.509123,381875901084541
1932,0.727837,9.232041,2.509123,381875921164715
1933,0.775721,8.973468,2.528277,381875941244891
1934,0.641646,8.724471,2.470816,381875961325065
1935,1.005565,8.60955,2.394202,381875981405240
1936,1.388637,8.580819,2.643199,381876001485415
1937,1.455675,8.552089,3.131616,381876021565589
1938,1.426944,8.24563,3.600879,381876041645765
1939,1.493982,7.881712,3.993528,381876061725939
1940,1.493982,7.642292,4.252102,381876081806113
1941,1.762132,7.565677,5.00867,381876101886289
1942,2.097321,7.671022,5.880159,381876121966463
1943,2.470816,7.52737,6.397307,381876142046639
1944,2.681506,7.393295,6.540959,381876162126813
1945,2.75812,7.297527,6.789956,381876182206987
1946,2.949656,7.10599,7.038953,381876202287163
1947,3.083732,6.962338,7.211336,381876222367337
1948,3.361459,7.04853,7.383718,381876242447513
1949,3.44765,6.991069,7.661446,381876262527687
1950,3.351882,6.799533,7.441179,381876282607862
1951,3.198653,6.665458,7.07726,381876302657519
1952,3.256114,6.502652,6.847417,381876322737695
1953,3.1795,6.234501,6.799533,381876342817869
1954,3.303998,6.167464,6.569689,381876362898044
1955,3.342306,6.100426,6.550536,381876382978219
1956,3.89776,6.311116,6.473921,381876403058393
1957,4.050989,6.215348,6.464345,381876423138569
1958,3.8403,5.956774,6.454768,381876443218743
1959,3.993528,5.688623,6.244078,381876463298918
1960,4.098873,5.564125,5.707777,381876483379093
1961,4.510676,5.391742,5.612009,381876503459267
1962,4.826711,5.631162,6.167464,381876523569959
1963,4.759673,5.554548,6.426037,381876543619617
1964,4.941632,5.305551,6.272809,381876563699792
1965,5.123591,5.372589,6.38773,381876583779967
1966,5.200206,5.334281,6.569689,381876603860141
1967,5.477933,5.334281,6.713342,381876623940316
1968,5.679047,5.238513,6.770802,381876644020491
1969,5.544971,5.027823,6.397307,381876664100666
1970,5.640739,4.654328,6.14831,381876684180841
1971,5.889736,4.74052,6.196194,381876704261015
1972,6.550536,5.056554,6.167464,381876724371707
1973,7.029376,5.114015,6.052542,381876744451882
1974,7.144298,4.960786,5.803545,381876764532056
1975,7.240066,4.79798,5.832275,381876784612232
1976,6.981492,4.520253,5.870583,381876804692406
1977,7.450756,4.903325,6.311116,381876824772581
1978,7.04853,4.836287,6.847417,381876844852756
1979,7.173028,4.960786,6.100426,381876864932930
1980,8.360553,5.209783,4.702212,381876885013106
1981,8.360553,4.865018,4.836287,381876905093280
1982,7.201759,4.759673,5.363012,381876925173456
1983,6.789956,4.807557,5.516241,381876945253630
1984,6.521805,4.683059,5.66947,381876965333804
1985,6.349423,4.654328,6.004658,381876985413980
1986,6.780379,4.548983,5.640739,381877005494154
1987,6.780379,4.673482,5.382165,381877025574329
1988,5.966351,4.721366,5.6982,381877045654504
1989,6.253655,4.826711,5.535394,381877065734678
1990,6.627151,4.845864,5.477933,381877085814854
1991,6.895301,4.845864,5.93762,381877105895028
1992,6.655881,4.807557,5.736507,381877125975203
1993,6.215348,4.817134,5.861006,381877146055378
1994,6.138733,4.750096,5.861006,381877166135552
1995,6.569689,4.817134,5.899313,381877186246244
1996,6.454768,4.836287,5.717354,381877206326419
1997,6.330269,4.932055,5.726931,381877226406594
1998,6.215348,4.912902,5.813122,381877246486769
1999,6.205771,4.979939,6.033388,381877266566943
2000,6.464345,4.845864,5.746084,381877286616601
2001,6.167464,4.893748,5.803545,381877306696776
2002,5.813122,4.941632,5.90889,381877326776951
2003,5.93762,4.836287,5.90889,381877346857126
2004,6.071695,5.018247,6.042965,381877366937300
2005,6.023811,4.932055,6.215348,381877387017475
2006,6.071695,4.884171,6.138733,381877407097650
2007,6.100426,4.932055,6.004658,381877427177825
2008,6.033388,4.960786,6.062119,381877447257999
2009,5.90889,4.855441,5.956774,381877467338174
2010,5.889736,4.788404,5.918467,381877487418349
2011,5.975927,4.874595,6.119579,381877507498524
2012,6.062119,4.817134,5.90889,381877527578699
2013,6.349423,4.788404,5.803545,381877547658873
2014,5.803545,4.884171,5.746084,381877567739049
2015,5.975927,4.730943,6.110003,381877587819223
2016,6.282385,4.76925,5.975927,381877607899397
2017,6.435614,4.836287,5.966351,381877627979573
2018,6.550536,4.845864,5.880159,381877648059747
2019,6.59842,4.836287,5.889736,381877668139923
2020,6.703765,4.951209,5.841852,381877688220097
2021,6.655881,4.989516,5.803545,381877708300271
2022,6.627151,4.855441,5.659893,381877728380447
2023,6.569689,4.951209,5.640739,381877748460621
2024,6.579266,4.845864,5.612009,381877768540797
2025,6.761226,4.989516,5.717354,381877788620971
2026,6.943185,4.912902,5.48751,381877808701145
2027,6.924031,4.893748,5.401319,381877828781321
2028,6.703765,4.960786,5.612009,381877848861495
2029,6.521805,4.903325,5.650316,381877868941670
2030,6.588843,4.912902,5.48751,381877889021845
2031,6.454768,4.893748,5.497087,381877909102019
2032,6.157887,4.874595,5.659893,381877929182195
2033,5.717354,4.999093,5.966351,381877949292886
2034,5.583278,4.999093,6.110003,381877969373061
2035,5.612009,5.181053,6.311116,381877989453236
2036,5.133168,5.075707,6.167464,381878009533411
2037,5.305551,5.238513,6.646304,381878029613585
2038,5.094861,5.200206,6.80911,381878049693760
2039,5.372589,5.439626,6.799533,381878069773935
2040,5.334281,5.449203,6.751649,381878089854110
2041,5.535394,5.48751,6.732495,381878109934284
2042,5.602432,5.506664,6.914454,381878130014459
2043,5.48751,5.535394,7.278373,381878150094634
2044,5.324705,5.401319,6.86657,381878170174809
2045,4.865018,5.554548,6.828263,381878190254984
2046,4.845864,5.90889,7.603985,381878210335158
2047,6.359,6.186617,7.52737,381878230415333
2048,5.631162,5.650316,6.952762,381878250495508
2049,3.083732,4.721366,6.301539,381878270575682
2050,3.275268,4.893748,5.573701,381878290655858
2051,0.201113,3.811569,5.209783,381878310705516
2052,-1.101333,4.232949,5.363012,381878330785690
2053,-3.65834,4.491522,7.25922,381878350865865
2054,-3.974375,4.127604,6.033388,381878370946040
2055,-4.089296,4.462792,6.847417,381878391026214
2056,-4.577713,4.194642,6.454768,381878411106390
2057,-4.960786,4.280833,5.995081,381878431186564
2058,-5.602432,4.031836,6.330269,381878451266738
2059,-7.747637,2.748544,5.324705,381878471346914
2060,-7.010222,3.122039,5.430049,381878491427088
2061,-4.616021,4.328717,6.722919,381878511507264
2062,-4.357447,4.338294,8.00621,381878531587438
2063,-5.564125,3.974375,6.684611,381878551667612
2064,-8.542512,2.614468,8.082825,381878571747788
2065,-10.67814,2.135628,7.422025,381878591827962
2066,-7.920019,2.154782,5.822699,381878611908138
2067,-6.895301,3.131616,5.90889,381878631988312
2068,-4.817134,3.821146,7.125144,381878652068486
2069,-4.616021,4.012682,8.025364,381878672148662
2070,-4.395754,3.667917,8.523358,381878692228836
2071,-3.62961,4.194642,7.144298,381878712309011
2072,-4.941632,4.175488,6.914454,381878732389186
2073,-5.506664,4.462792,6.445191,381878752469360
2074,-5.774815,4.424485,7.297527,381878772549536
2075,-5.985504,4.223372,7.479486,381878792629710
2076,-6.119579,3.811569,7.891289,381878812679368
2077,-6.282385,3.955221,6.856994,381878832759543
2078,-6.646304,4.185065,6.646304,381878852839718
2079,-6.560112,4.52983,6.675035,381878872919892
2080,-6.761226,4.826711,6.971915,381878893000067
2081,-7.31668,4.55856,6.311116,381878913080242
2082,-7.383718,4.79798,6.636727,381878933160417
2083,-7.5561,4.979939,6.062119,381878953240592
2084,-8.140285,4.29041,5.640739,381878973320766
2085,-7.345411,5.171476,4.951209,381878993400941
2086,-7.536947,5.161899,4.76925,381879013481116
2087,-6.828263,5.880159,4.970363,381879033561291
2088,-6.588843,6.502652,4.893748,381879053641466
2089,-6.991069,6.100426,4.232949,381879073721640
2090,-5.085284,5.6982,3.342306,381879093801815
2091,-5.401319,7.086837,2.738967,381879113881990
2092,-4.596867,8.082825,3.074155,381879133962165
2093,-5.621585,7.872135,2.355895,381879154042339
2094,-6.473921,8.935161,1.331176,381879174122514
2095,-7.28795,9.337387,0.430956,381879194202689
2096,-6.914454,9.011775,4.146757,381879214282864
2097,-6.359,8.944737,-0.248997,381879234363039
2098,-5.24809,8.60955,-3.572149,381879254443213
2099,-5.525817,8.188169,-2.020706,381879274523388
2100,-6.014235,8.2169,-0.45011,381879294603563
2101,-5.90889,8.408437,0.363919,381879314683737
2102,-7.029376,8.829816,0.68953,381879334733395
2103,-7.536947,8.379706,0.248997,381879354813571
2104,-5.449203,8.130709,1.924938,381879374893745
2105,-4.865018,7.182605,1.628057,381879394973920
2106,-5.00867,7.10599,1.857901,381879415054095
2107,-4.836287,6.014235,0.794875,381879435134269
2108,-4.711789,6.483498,2.346318,381879455214445
2109,-4.893748,6.675035,2.70066,381879475294619
2110,-4.826711,7.326257,2.346318,381879495374794
2111,-5.181053,5.870583,2.978387,381879515454969
2112,-5.861006,8.494628,2.528277,381879535535143
2113,-5.918467,8.025364,0.794875,381879555615319
2114,-5.813122,7.460332,1.340753,381879575726010
2115,-5.564125,6.924031,0.794875,381879595806185
2116,-4.79798,6.751649,0.229843,381879615886359
2117,-4.52983,5.659893,-0.612916,381879635966535
2118,-3.648763,6.588843,0.68953,381879656046709
2119,-3.648763,7.010222,2.087744,381879676126884
2120,-5.353435,5.449203,2.834735,381879696207059
2121,-4.462792,5.889736,1.608904,381879716317751
2122,-6.962338,5.133168,0.814029,381879736397925
2123,-7.307104,3.457227,1.254562,381879756478100
2124,-4.807557,5.832275,2.767697,381879776558275
2125,-1.819593,10.141838,-6.521805,381879796638450
2126,-0.316035,10.697293,-8.571242,381879816718624
2127,0.651223,10.141838,-2.384625,381879836798799
2128,2.96881,11.511322,2.576161,381879856848457
2129,6.80911,25.091234,4.472369,381879876928632
2130,-6.042965,19.364304,-1.790863,381879897008807
2131,-4.999093,8.236053,-0.201113,381879917088981
2132,0.124498,6.962338,-1.484405,381879937169156
2133,-1.426944,7.939173,-0.90022,381879957279848
2134,-1.972822,10.04607,0.181959,381879977360022
2135,-1.570596,10.151415,0.335188,381879997440198
2136,-1.570596,9.299079,-0.335188,381880017520372
2137,-2.106898,8.935161,-0.21069,381880037600547
2138,-2.470816,9.548077,-0.871489,381880057680722
2139,-6.828263,5.190629,0.670376,381880077760896
2140,-0.852336,11.224017,-1.072602,381880097841072
2141,-1.647211,10.879252,0.42138,381880117921246
2142,-0.584185,9.892841,-0.229843,381880138001422
2143,-0.21069,9.615114,-0.354342,381880158081596
2144,-0.632069,9.758766,0.02873,381880178161770
2145,-0.670376,9.643845,-0.105345,381880198241946
2146,-1.733402,8.916007,0.268151,381880218352637
2147,-1.321599,9.260772,-0.02873,381880238432812
2148,-1.158794,9.576807,-0.306458,381880258512987
2149,-0.995988,9.519346,-0.411803,381880278593162
2150,-0.861913,9.739613,-0.507571,381880298673336
2151,-0.766145,9.394848,0.038307,381880318753511
2152,-0.45011,9.758766,-0.201113,381880338833686
